timestamp,threshold,averOut,label
0,0.052169301862700974,0.9726789733185222,0
0,0.052868360192421325,0.9857126792368353,0
0,0.05262907234236002,0.9812512382741447,0
0,0.05289448244760036,0.9861997198419632,0
0,0.05261999798726812,0.9810820499952303,0
0,0.0527060556768927,0.9826865664867582,0
0,0.05267260284074771,0.9820628496810065,0
0,0.052615582573331564,0.9809997260970519,0
0,0.05273938253434475,0.9833079344624253,0
0,0.05272364526008545,0.9830145183111099,0
0,0.05263661681121177,0.9813919023419957,0
0,0.05252143804635074,0.9792444332605046,0
0,0.05241098314182938,0.9771850389559655,0
0,0.05250682530097425,0.9789719835695432,0
0,0.052744481940800086,0.983403011169577,0
0,0.05256466582374975,0.9800504005370071,0
0,0.05248298235515649,0.9785274399158838,0
0,0.05302646205486273,0.9886604349427478,0
0,0.05218674919908557,0.973004272999288,0
0,0.052628144728166286,0.9812339432215106,0
0,0.052699410677841535,0.9825626727288582,0
0,0.052480145581063904,0.9784745492232083,0
0,0.05227649201980514,0.9746774975126224,0
0,0.05287628849308149,0.9858604997188227,0
0,0.05221766862190407,0.973580755171157,0
0,0.052435876020629366,0.977649158254664,0
0,0.052524693044934984,0.9793051216072532,0
0,0.05252991384044127,0.9794024615721684,0
0,0.052714407748333726,0.9828422880315034,0
0,0.0529975332404733,0.988121066991195,0
0,0.052689296985442884,0.9823741063576871,0
0,0.05259799498484499,0.9806718114633216,0
0,0.05268731044823697,0.9823370680439486,0
0,0.05272572306521145,0.983053258284323,0
0,0.052706082028595884,0.9826870578053437,0
0,0.052659599723257004,0.9818204109570978,0
0,0.05225009234858861,0.974185284579384,0
0,0.052687255263494395,0.982336039143104,0
0,0.05252987899590144,0.9794018119075185,0
0,0.05265915017877591,0.9818120293524238,0
0,0.05236047818354409,0.9762433911052483,0
0,0.05263313385331369,0.9813269637710075,0
0,0.052323725539485035,0.9755581504979619,0
0,0.05259296663603292,0.9805780596018747,0
0,0.11298434120907175,0.9754074120417737,1
0,0.11411766384468981,0.9851915227175265,1
0,0.11349205671184144,0.9797905810659987,1
0,0.11412678214087706,0.9852702420656331,1
0,0.11390936779522166,0.9833932778600883,1
0,0.11390783529456308,0.9833800475975109,1
0,0.11459499488769155,0.9893123790446875,1
0,0.11449345103210429,0.988435738721549,1
0,0.11417722229926183,0.9857056980219769,1
0,0.1144003304899296,0.9876318178766024,1
0,0.11358240206228454,0.9805705433468128,1
0,0.11436296258234994,0.9873092162343249,1
0,0.11354112004911163,0.9802141507599998,1
0,0.11391868003147973,0.9834736715161614,1
0,0.1142904890863262,0.9866835438230717,1
0,0.11428199230301264,0.9866101900703845,1
0,0.11401336147062786,0.9842910677724884,1
0,0.1139620856248718,0.9838483972265176,1
0,0.11474304943393575,0.9905905517564781,1
0,0.11445994803314861,0.9881465033004518,1
0,0.1139479855569468,0.9837266696435873,1
0,0.1143912635956756,0.9875535422875702,1
0,0.11382578173402537,0.982671669336626,1
0,0.11361874810249768,0.9808843230851632,1
0,0.11382582626680511,0.9826720537934718,1
0,0.11373452846986966,0.9818838689274898,1
0,0.11406884042681704,0.9847700242765506,1
0,0.11420394323713033,0.9859363830936845,1
0,0.11411266759209303,0.9851483894677046,1
0,0.11462661509006136,0.989585360056319,1
0,0.11440630605874916,0.9876834056812077,1
0,0.11434360072970068,0.9871420630307671,1
0,0.11429701303926017,0.9867398658937188,1
0,0.11427415113486587,0.9865424963223166,1
0,0.1140948798298218,0.9849948255757766,1
0,0.11421991262017024,0.9860742486989194,1
0,0.11392284692615628,0.9835096448192688,1
0,0.11391804239767402,0.9834681667467959,1
0,0.11362441331245783,0.9809332315243926,1
0,0.11404881411123453,0.9845971346845414,1
0,0.11389226896241977,0.9832456615791617,1
0,0.11458059727876665,0.9891880827545049,1
0,0.11382413832334577,0.9826574815744923,1
0,0.11299859320236176,0.9755304512146598,1
0,0.11359300077374311,0.9806620432980818,1
0,0.11333503129292484,0.9784349617310433,1
0,0.11388514530033761,0.9831841621472805,1
0,0.11413158376517252,0.9853116950659119,1
0,0.11435400439534193,0.9872318791280271,1
0,0.11383986285121497,0.9827932333155773,1
0,0.11357577153499634,0.9805133012069425,1
0,0.11414707197306515,0.9854454066282048,1
0,0.1140705778285958,0.9847850234751524,1
0,0.11363272512292914,0.9810049883842764,1
0,0.11317341335831987,0.9770396946555744,1
0,0.1138384339209007,0.982780897188244,1
0,0.11334658566421948,0.9785347120086629,1
0,0.11454854545284243,0.9889113754847947,1
0,0.11421549101080437,0.9860360764132515,1
0,0.11417822598976177,0.9857143630028278,1
0,0.11355616206754708,0.9803440103150232,1
0,0.11425479902099742,0.9863754271948254,1
0,0.1138620800267554,0.9829850368652095,1
0,0.11416335647195325,0.9855859926664723,1
0,0.1137171530851761,0.9817338651408075,1
0,0.15217356985901054,0.9864887394778963,2
0,0.15141307897641593,0.9815587395255374,2
0,0.1518278741915026,0.9842477137623344,2
0,0.1516070234351987,0.9828160145230984,2
0,0.15214878842193608,0.9863280899732242,2
0,0.1510939077010106,0.9794896622906152,2
0,0.15137010399165648,0.9812801475296757,2
0,0.15271056692357773,0.9899699061339656,2
0,0.15152530154342514,0.9822862397003213,2
0,0.15186388735670944,0.9844811746845066,2
0,0.1520678483737405,0.9858033835725547,2
0,0.15220100301372091,0.9866665791529148,2
0,0.15228006158989002,0.9871790886197179,2
0,0.15196825909080902,0.9851577806187988,2
0,0.15167801349172289,0.9832762185614272,2
0,0.15223743860179634,0.9869027784967691,2
0,0.15228898170167887,0.9872369146261838,2
0,0.15277336624347182,0.990377012453281,2
0,0.15277238693607567,0.9903706639413832,2
0,0.15221672743900233,0.9867685151756371,2
0,0.1521721658046758,0.9864796374781725,2
0,0.15207235372356195,0.9858325902006859,2
0,0.15162266245748685,0.9829173969076873,2
0,0.150799506363412,0.9775811600145803,2
0,0.15151816247951383,0.9822399596126197,2
0,0.1521046957436088,0.9860422523556696,2
0,0.15204667972229988,0.9856661545104025,2
0,0.15159804848009523,0.9827578329863501,2
0,0.15134382665793444,0.9811098006432597,2
0,0.15207127846806398,0.985825619690355,2
0,0.15290457615091324,0.9912276010037029,2
0,0.1523383137898165,0.9875567175294592,2
0,0.1522345533083765,0.9868840741352208,2
0,0.1520188503300537,0.9854857461641778,2
0,0.15246620635255725,0.9883858008789765,2
0,0.15173501589236485,0.983645745453703,2
0,0.15209231205819207,0.9859619731966266,2
0,0.15148438255325933,0.9820209760079022,2
0,0.15190575373836118,0.9847525799889915,2
0,0.1519744366550346,0.9851978276358436,2
0,0.1506372213875916,0.9765291225196225,2
0,0.15246791006397795,0.9883968454521793,2
0,0.15160076190627111,0.982775423191866,2
0,0.1517211929793423,0.9835561362787577,2
0,0.15125463974728046,0.9805316326792006,2
0,0.1516212640383408,0.9829083314389472,2
0,0.15183188140932055,0.9842736911725884,2
0,0.15188726776660544,0.9846327418134644,2
0,0.15221734721750838,0.986772532985811,2
0,0.1511582840215064,0.9799069917606208,2
0,0.15175639047023476,0.9837843094658325,2
0,0.1516822066055781,0.9833034010715396,2
0,0.15136077474502965,0.9812196692432446,2
0,0.1523756003820758,0.9877984336397626,2
0,0.15155907249032569,0.9825051650949856,2
0,0.15127990730516683,0.9806954335373398,2
0,0.1526340520176906,0.9894738864037995,2
0,0.15213912057146478,0.9862654166349188,2
0,0.1521440437892153,0.9862973321566314,2
0,0.1510662647359183,0.9793104624872945,2
0,0.1519256640338871,0.9848816515639975,2
0,0.1518948660441695,0.9846819988248054,2
0,0.15189435385355557,0.9846786784698085,2
0,0.15256879024099015,0.9890508168267832,2
0,0.15148196083482673,0.98200527684302,2
0,0.15142667567090826,0.9816468822038175,2
0,0.15198032561175245,0.9852360037100123,2
0,0.15095310249702273,0.978576870743945,2
1800,0.04735842164317298,0.9719860424855765,0
1800,0.04800870545401075,0.985332492089641,0
1800,0.0478180417376787,0.9814193027422529,0
1800,0.0480397857805599,0.9859703858908595,0
1800,0.0478199810240045,0.981459104728376,0
1800,0.04785234498043275,0.9821233437979313,0
1800,0.04784811323962911,0.9820364913891341,0
1800,0.04781540699143214,0.9813652271103317,0
1800,0.0479072630841612,0.9832504850423339,0
1800,0.04788922013218487,0.9828801708114594,0
1800,0.047800824526935536,0.9810659360557745,0
1800,0.04774622447745627,0.9799453225688486,0
1800,0.047596424098047485,0.9768708138987444,0
1800,0.047691045102887415,0.9788128189918055,0
1800,0.0479291971585519,0.9837006608172624,0
1800,0.04772601215390101,0.9795304840733864,0
1800,0.04765545484415292,0.9780823631713175,0
1800,0.04816814866778334,0.9886049106580572,0
1800,0.04740416290558104,0.9729248378905689,0
1800,0.04783956288345555,0.9818610035546448,0
1800,0.04787328795196748,0.9825531781402435,0
1800,0.047671844014326864,0.9784187351217389,0
1800,0.04748173839314493,0.9745170001403847,0
1800,0.0480160248140314,0.9854827149123864,0
1800,0.04744796437016027,0.9738238208113306,0
1800,0.04762781418241091,0.9775150651810947,0
1800,0.047674772252109046,0.9784788343850718,0
1800,0.04771827753953695,0.9793717385547432,0
1800,0.047875210847496526,0.9825926437210324,0
1800,0.04813689584801309,0.9879634765994249,0
1800,0.04789670209193434,0.9830337308372077,0
1800,0.047816126000173924,0.9813799840730256,0
1800,0.04781885839798085,0.9814360639092765,0
1800,0.04788994823910478,0.9828951145055064,0
1800,0.047894700344297894,0.982992646892775,0
1800,0.0478005213200284,0.9810597130257095,0
1800,0.0474942575697718,0.9747739441964264,0
1800,0.04788412339756332,0.982775565236727,0
1800,0.04775185355643226,0.9800608539993074,0
1800,0.04784359380956022,0.9819437344349422,0
1800,0.047554103113422355,0.9760022164047272,0
1800,0.04783183554069126,0.9817024072785911,0
1800,0.047540750283467686,0.9757281624161587,0
1800,0.04778779416049884,0.9807985003206825,0
1800,0.10376944453976945,0.9759440065461508,1
1800,0.10474746835092023,0.9851422486778817,1
1800,0.10416626041229793,0.9796760306907738,1
1800,0.10471208677450461,0.984809487549612,1
1800,0.10460425091256219,0.9837952991859736,1
1800,0.10456193779195251,0.9833973473935126,1
1800,0.10518341012705468,0.9892422490730697,1
1800,0.10505900942447793,0.9880722695995516,1
1800,0.1047822516631686,0.9854693831755864,1
1800,0.104984883153224,0.9873751174611862,1
1800,0.1042221770272248,0.9802019223484412,1
1800,0.10491523902069452,0.9867201195084199,1
1800,0.10434533408383465,0.9813602054229561,1
1800,0.1045811289320962,0.98357783865744,1
1800,0.10486639906318708,0.9862607832941734,1
1800,0.10490354787414453,0.9866101651335485,1
1800,0.1046241980665756,0.9839829007048347,1
1800,0.10467018734772464,0.9844154265172436,1
1800,0.10530664372551762,0.990401252018093,1
1800,0.1050678331341789,0.9881552559414016,1
1800,0.10462223435742388,0.9839644321644496,1
1800,0.10500908246844726,0.9876027102440078,1
1800,0.10451701062875407,0.9829748107224424,1
1800,0.1042389983949426,0.9803601260767053,1
1800,0.10446496268055994,0.9824853035913368,1
1800,0.10444962612259555,0.9823410643897802,1
1800,0.10470666562696712,0.9847585020550738,1
1800,0.10483967561010347,0.986009451180112,1
1800,0.10480586027192247,0.9856914204074365,1
1800,0.10519823826071957,0.989381706581421,1
1800,0.10505469454087529,0.9880316884360923,1
1800,0.10495090937235622,0.9870555965466754,1
1800,0.10488612598018004,0.9864463135000283,1
1800,0.10486905875141592,0.986285797466676,1
1800,0.10469249335992908,0.9846252129241905,1
1800,0.10487523610499445,0.9863438950235053,1
1800,0.10454542637000507,0.9832420586824606,1
1800,0.10457197469235446,0.983491743704826,1
1800,0.10429221105671169,0.9808605872534634,1
1800,0.10467028388112036,0.9844163344067423,1
1800,0.10447696681107561,0.9825982015574243,1
1800,0.10517973555022286,0.9892076899477751,1
1800,0.10451120481652704,0.9829202074847434,1
1800,0.10374156817404019,0.9756818313733103,1
1800,0.10426388821770236,0.9805942130322066,1
1800,0.10416378737737304,0.9796527719788897,1
1800,0.10454178890671594,0.9832078486073098,1
1800,0.10472233737063935,0.9849058936536014,1
1800,0.10494196058843891,0.9869714338910044,1
1800,0.10453488133653749,0.9831428834169752,1
1800,0.10427888689493495,0.9807352744902899,1
1800,0.10475050544266398,0.9851708123027308,1
1800,0.10473408164678148,0.9850163477083856,1
1800,0.1043307990819104,0.9812235047971021,1
1800,0.10393659417104409,0.9775160365551999,1
1800,0.10450967363457879,0.9829058068309483,1
1800,0.10405079476978231,0.978590084801067,1
1800,0.10512605533430976,0.9887028314586229,1
1800,0.10482390270973854,0.9858611082103169,1
1800,0.10477816843120569,0.9854309806787896,1
1800,0.1042779437407766,0.9807264041946824,1
1800,0.10479805388487724,0.985618001910466,1
1800,0.10448039631893562,0.9826304558270335,1
1800,0.10473472424292969,0.9850223912779765,1
1800,0.10429056092267343,0.9808450678639958,1
1800,0.14677601227429865,0.9865197178515275,2
1800,0.1460406670875356,0.9815772717738044,2
1800,0.14641920575982295,0.9841215285525137,2
1800,0.14615361871458873,0.982336449009408,2
1800,0.14673635710721064,0.9862531851692394,2
1800,0.14574571484257945,0.9795948210928985,2
1800,0.145947401996881,0.9809504128648293,2
1800,0.1472632043851091,0.9897942626238572,2
1800,0.146245610688808,0.9829547509720052,2
1800,0.14651455784415351,0.9847624146882846,2
1800,0.14665709973355467,0.9857204757660802,2
1800,0.14679189919980004,0.9866264980059976,2
1800,0.14682214280900563,0.9868297731621898,2
1800,0.14645868074148738,0.9843868501617492,2
1800,0.14633270889215308,0.9835401606289237,2
1800,0.14676238175807968,0.9864281036101664,2
1800,0.1468331600805704,0.9869038231071852,2
1800,0.14732336404243945,0.9901986113131013,2
1800,0.14732912786467026,0.9902373514600284,2
1800,0.14683763982088377,0.9869339326058799,2
1800,0.1467571789503217,0.9863931341872892,2
1800,0.1467087262481479,0.9860674709856736,2
1800,0.14626474318740926,0.9830833454666331,2
1800,0.14536275795945922,0.9770208683711211,2
1800,0.14602626304227617,0.9814804584427629,2
1800,0.14667868924589508,0.9858655844884973,2
1800,0.14667165192133547,0.9858182848015021,2
1800,0.14613720219926302,0.9822261093441159,2
1800,0.14595144171790794,0.9809775648795621,2
1800,0.14670149037618635,0.986018836809998,2
1800,0.14744733546508912,0.9910318554583739,2
1800,0.14699142377269964,0.9879675545063848,2
1800,0.1468444973690145,0.9869800239687823,2
1800,0.14660464384994942,0.9853679061418477,2
1800,0.14703107132377646,0.9882340359994827,2
1800,0.1462277928263804,0.9828349924887051,2
1800,0.14671822184362124,0.9861312933502552,2
1800,0.14611156393201152,0.9820537878878832,2
1800,0.14647435470317113,0.9844921989310628,2
1800,0.14662633157009974,0.9855136749444742,2
1800,0.14530053723934652,0.9766026667433553,2
1800,0.1469702189237172,0.9878250312063502,2
1800,0.14588235091061524,0.9805131876106855,2
1800,0.14629735866105284,0.9833025625400356,2
1800,0.1458056964071907,0.9799979727747006,2
1800,0.1462992738564227,0.9833154350657747,2
1800,0.14640409192272621,0.9840199445260962,2
1800,0.14647763295924374,0.9845142329419728,2
1800,0.14680837100732502,0.9867372093045284,2
1800,0.145797825072069,0.9799450674860023,2
1800,0.14626641025851245,0.9830945502847016,2
1800,0.1462471214415233,0.9829649051335698,2
1800,0.14599713778609563,0.9812847000278532,2
1800,0.14696232323444436,0.9877719622270738,2
1800,0.1460463366065164,0.9816153780840835,2
1800,0.14576760070308217,0.97974192164832,2
1800,0.14720855023201534,0.9894269178591779,2
1800,0.1466971801010557,0.9859898663308313,2
1800,0.14668679528888368,0.9859200673097575,2
1800,0.1457334728783158,0.9795125396700408,2
1800,0.14648092204115198,0.9845363397161374,2
1800,0.14653152055716057,0.9848764254901208,2
1800,0.1464474457527011,0.9843113368827346,2
1800,0.14714113450427596,0.9889737992352443,2
1800,0.1460968067119133,0.9819546007769787,2
1800,0.14589507465171217,0.9805987071808282,2
1800,0.14662194723566485,0.9854842066934797,2
1800,0.14551904009261138,0.978071281197533,2
3600,0.0055887531210730545,0.970692141778075,0
3600,0.005672398733189767,0.9852202729402403,0
3600,0.005651840543828808,0.9816495886696069,0
3600,0.005677026164804626,0.9860239963124934,0
3600,0.005651214416988134,0.9815408387586998,0
3600,0.005655985144286143,0.9823694506866953,0
3600,0.00565550382862793,0.9822858525536198,0
3600,0.005650424676349798,0.9814036713055901,0
3600,0.00566062231091067,0.9831748649007481,0
3600,0.005658824937703682,0.982862685062049,0
3600,0.005649120554530879,0.9811771626776152,0
3600,0.005637990229891949,0.9792439732114873,0
3600,0.0056230360786836365,0.976646635889476,0
3600,0.0056361712341128495,0.9789280378193794,0
3600,0.0056636957737547745,0.983708684549995,0
3600,0.005638536816537833,0.9793389080476602,0
3600,0.0056334641731024485,0.9784578572991125,0
3600,0.005691220960862489,0.9884894437368135,0
3600,0.0056028491101085195,0.9731404277357644,0
3600,0.005656149046444488,0.9823979183133161,0
3600,0.005657160281129375,0.982573556338623,0
3600,0.005639235775724509,0.9794603079691153,0
3600,0.0056096841173341435,0.9743275776526023,0
3600,0.005670469933596104,0.9848852660848518,0
3600,0.005604588489775953,0.9734425348673856,0
3600,0.0056322155535447746,0.9782409886762823,0
3600,0.005634538868225022,0.978644517559047,0
3600,0.005637446942145077,0.9791496113502297,0
3600,0.005657662859258936,0.9826608474803903,0
3600,0.005686885498703074,0.9877364315786538,0
3600,0.005662299322415522,0.983466139511411,0
3600,0.00565378855047372,0.9819879315345329,0
3600,0.005649222402686698,0.9811948523487038,0
3600,0.005657014143650449,0.9825481742007222,0
3600,0.005661911084051298,0.9833987076672903,0
3600,0.005648391623724482,0.9810505570841417,0
3600,0.005614043638096446,0.9750847684703411,0
